ProductionID,ProductID,MachineID,MachineType,ProductionShift,ProductionSpeed_UPH,ProductionTime
405,19,M07561,Type_02,Morning,126.6,2024-01-15 16:59:27
406,4,M01932,Type_04,Night,126.0,2024-01-15 17:04:19
407,2,M09205,Type_11,Morning,81.5,2024-01-15 17:22:17
408,24,M01665,Type_14,Morning,148.2,2024-01-15 18:18:05
409,14,M01082,Type_23,Night,97.2,2024-01-15 19:02:21
410,15,M00513,Type_20,Morning,104.7,2024-01-15 20:28:29
411,3,M07806,Type_06,Morning,91.9,2024-01-15 21:14:47
412,20,M05238,Type_07,Night,160.0,2024-01-15 21:22:05
413,22,M00560,Type_03,Night,114.8,2024-01-15 21:23:12
414,13,M03673,Type_02,Afternoon,93.0,2024-01-15 23:07:46
415,22,M07405,Type_05,Afternoon,127.3,2024-01-15 23:10:41
416,13,M03344,Type_16,Afternoon,125.4,2024-01-15 23:55:11
417,18,M04071,Type_22,Morning,106.2,2024-01-16 01:55:31
418,22,M09663,Type_08,Morning,126.8,2024-01-16 03:04:50
419,20,M00581,Type_07,Afternoon,93.5,2024-01-16 04:04:05
420,21,M07005,Type_25,Night,100.1,2024-01-16 05:36:50
421,7,M08131,Type_02,Night,80.0,2024-01-16 05:53:32
422,23,M03148,Type_20,Night,83.5,2024-01-16 06:17:40
423,16,M04250,Type_18,Morning,146.2,2024-01-16 06:47:16
424,16,M01680,Type_04,Afternoon,142.8,2024-01-16 07:07:43
425,22,M03507,Type_14,Morning,111.3,2024-01-16 07:11:58
426,6,M07254,Type_11,Afternoon,143.3,2024-01-16 08:07:46
427,6,M02745,Type_05,Afternoon,106.8,2024-01-16 09:01:15
428,4,M09436,Type_20,Night,105.1,2024-01-16 09:33:13
429,3,M05189,Type_13,Morning,111.1,2024-01-16 14:37:48
430,1,M02142,Type_02,Morning,107.5,2024-01-16 16:32:52
431,3,M06618,Type_02,Morning,105.7,2024-01-16 18:48:24
432,19,M02480,Type_22,Night,132.9,2024-01-16 19:32:25
433,9,M06485,Type_16,Afternoon,113.0,2024-01-16 20:58:27
434,14,M09828,Type_17,Morning,124.2,2024-01-16 21:15:06
435,19,M07422,Type_09,Morning,130.6,2024-01-16 22:33:09
436,24,M09950,Type_03,Afternoon,117.8,2024-01-16 23:50:15
437,24,M04453,Type_10,Morning,90.6,2024-01-17 00:26:59
438,19,M05882,Type_17,Night,82.9,2024-01-17 00:37:23
439,13,M06666,Type_08,Afternoon,113.0,2024-01-17 02:35:04
440,22,M02850,Type_22,Morning,106.6,2024-01-17 02:44:03
441,16,M07391,Type_24,Morning,111.7,2024-01-17 02:54:22
442,8,M06906,Type_17,Night,109.7,2024-01-17 04:20:08
443,24,M02490,Type_04,Morning,160.0,2024-01-17 04:53:12
444,16,M09824,Type_08,Morning,83.4,2024-01-17 05:22:50
445,9,M09208,Type_19,Night,80.0,2024-01-17 06:26:05
446,9,M09541,Type_02,Night,116.6,2024-01-17 06:38:48
447,24,M04612,Type_13,Night,102.5,2024-01-17 07:22:52
448,23,M02840,Type_09,Night,116.3,2024-01-17 07:33:35
449,3,M08528,Type_21,Morning,121.7,2024-01-17 07:50:48
450,7,M05879,Type_14,Morning,135.7,2024-01-17 09:45:47
451,20,M09088,Type_07,Night,80.0,2024-01-17 10:59:13
452,18,M06304,Type_17,Afternoon,98.9,2024-01-17 11:34:13
453,24,M00852,Type_11,Afternoon,118.6,2024-01-17 14:56:42
454,2,M01688,Type_09,Night,125.4,2024-01-17 16:09:09
455,1,M06834,Type_12,Morning,153.9,2024-01-17 16:27:20
456,12,M02428,Type_23,Afternoon,129.1,2024-01-17 16:49:30
457,16,M09761,Type_22,Morning,108.9,2024-01-17 17:03:51
458,12,M04001,Type_20,Afternoon,92.2,2024-01-17 18:39:21
459,21,M05053,Type_25,Morning,98.7,2024-01-17 18:40:48
460,10,M02739,Type_02,Morning,98.1,2024-01-17 19:25:37
461,9,M05733,Type_12,Morning,123.1,2024-01-17 20:13:06
462,21,M05388,Type_09,Afternoon,115.1,2024-01-17 21:00:42
463,18,M08003,Type_04,Afternoon,83.5,2024-01-17 21:13:19
464,4,M05537,Type_23,Afternoon,101.3,2024-01-17 21:15:36
465,8,M03914,Type_17,Night,127.6,2024-01-17 21:53:09
466,23,M01067,Type_07,Morning,117.0,2024-01-17 21:58:25
467,21,M07724,Type_25,Morning,121.4,2024-01-17 22:30:34
468,4,M04381,Type_25,Night,117.7,2024-01-17 23:37:28
469,16,M04108,Type_03,Morning,142.5,2024-01-18 00:44:41
470,21,M05727,Type_21,Night,114.7,2024-01-18 01:58:46
471,23,M03374,Type_19,Morning,102.3,2024-01-18 02:19:46
472,21,M08946,Type_09,Night,91.7,2024-01-18 02:49:43
473,8,M02083,Type_16,Morning,115.0,2024-01-18 02:52:34
474,7,M08968,Type_23,Night,80.0,2024-01-18 03:55:37
475,23,M06749,Type_18,Afternoon,106.3,2024-01-18 05:55:30
476,25,M09818,Type_19,Night,105.9,2024-01-18 08:33:44
477,24,M00418,Type_21,Morning,82.7,2024-01-18 09:48:59
478,13,M08307,Type_23,Afternoon,91.4,2024-01-18 09:51:56
479,8,M08809,Type_09,Night,126.2,2024-01-18 10:14:28
480,22,M03975,Type_12,Afternoon,114.6,2024-01-18 11:42:13
481,7,M03268,Type_02,Afternoon,112.0,2024-01-18 12:03:43
482,24,M00826,Type_13,Afternoon,116.1,2024-01-18 13:54:08
483,5,M07669,Type_10,Afternoon,111.9,2024-01-18 13:59:31
484,18,M05746,Type_13,Afternoon,134.9,2024-01-18 15:59:40
485,23,M09709,Type_20,Afternoon,112.5,2024-01-18 18:20:18
486,19,M00413,Type_25,Night,80.8,2024-01-18 18:55:14
487,10,M07544,Type_22,Morning,142.6,2024-01-18 19:39:54
488,11,M07588,Type_16,Morning,117.4,2024-01-18 19:54:13
489,8,M00729,Type_20,Night,98.2,2024-01-18 20:24:27
490,6,M07165,Type_09,Night,84.9,2024-01-18 22:52:55
491,11,M08868,Type_17,Afternoon,117.9,2024-01-18 23:00:54
492,16,M05989,Type_22,Afternoon,107.7,2024-01-19 00:06:50
493,4,M02505,Type_03,Morning,141.5,2024-01-19 00:20:30
494,2,M02968,Type_23,Morning,103.1,2024-01-19 00:24:41
495,13,M02787,Type_23,Afternoon,93.3,2024-01-19 00:25:31
496,7,M01123,Type_05,Morning,127.9,2024-01-19 01:25:56
497,17,M04080,Type_10,Afternoon,128.5,2024-01-19 01:38:39
498,23,M01572,Type_21,Morning,113.4,2024-01-19 01:45:23
499,13,M05074,Type_14,Night,123.5,2024-01-19 02:35:27
500,10,M05105,Type_12,Night,109.2,2024-01-19 02:56:36
501,13,M02144,Type_09,Afternoon,114.7,2024-01-19 04:27:34
502,10,M09880,Type_12,Afternoon,133.3,2024-01-19 04:30:19
503,7,M06807,Type_05,Morning,122.5,2024-01-19 07:03:05
504,10,M07358,Type_15,Night,106.6,2024-01-19 07:30:46
505,16,M03441,Type_16,Afternoon,137.0,2024-01-19 08:22:08
506,3,M03767,Type_02,Morning,80.0,2024-01-19 10:01:26
507,4,M05645,Type_16,Night,151.0,2024-01-19 10:45:12
508,4,M02915,Type_03,Night,80.0,2024-01-19 12:52:52
509,4,M04969,Type_05,Night,97.5,2024-01-19 13:05:56
510,16,M05918,Type_20,Afternoon,109.2,2024-01-19 13:21:02
511,9,M08788,Type_23,Afternoon,107.1,2024-01-19 14:05:53
512,6,M00729,Type_20,Afternoon,130.1,2024-01-19 15:59:58
513,10,M01366,Type_20,Night,88.8,2024-01-19 16:46:15
514,25,M04493,Type_02,Night,115.2,2024-01-19 16:54:35
515,4,M00699,Type_13,Morning,98.4,2024-01-19 19:31:04
516,23,M07187,Type_05,Morning,115.9,2024-01-19 21:42:05
517,12,M00396,Type_09,Morning,108.7,2024-01-19 22:59:50
518,10,M07401,Type_12,Night,111.9,2024-01-19 23:00:45
519,12,M08083,Type_22,Night,99.0,2024-01-19 23:02:07
520,25,M04172,Type_19,Morning,99.8,2024-01-19 23:06:02
521,19,M04361,Type_17,Afternoon,115.7,2024-01-20 00:49:50
522,19,M02503,Type_18,Morning,128.9,2024-01-20 01:31:26
523,22,M00718,Type_14,Night,98.0,2024-01-20 01:35:06
524,24,M02783,Type_25,Night,92.6,2024-01-20 02:04:09
525,1,M04947,Type_05,Night,122.3,2024-01-20 02:17:59
526,4,M05487,Type_09,Afternoon,109.3,2024-01-20 02:26:14
527,13,M08336,Type_09,Afternoon,126.6,2024-01-20 04:38:22
528,8,M04981,Type_16,Morning,91.9,2024-01-20 05:58:20
529,22,M07267,Type_01,Morning,80.0,2024-01-20 08:54:46
530,14,M04492,Type_10,Night,99.3,2024-01-20 08:59:49
531,16,M07193,Type_23,Night,94.7,2024-01-20 09:50:00
532,2,M05589,Type_17,Night,108.4,2024-01-20 10:00:17
533,8,M07652,Type_13,Night,97.3,2024-01-20 11:11:24
534,13,M03637,Type_24,Afternoon,124.8,2024-01-20 11:13:06
535,1,M01168,Type_24,Night,104.2,2024-01-20 11:28:00
536,12,M01063,Type_23,Night,113.0,2024-01-20 11:32:19
537,17,M02157,Type_13,Night,113.2,2024-01-20 12:08:42
538,7,M07861,Type_12,Morning,113.9,2024-01-20 12:18:29
539,16,M05162,Type_07,Afternoon,109.5,2024-01-20 12:19:21
540,14,M05306,Type_04,Morning,120.2,2024-01-20 12:32:16
541,10,M06542,Type_01,Night,94.1,2024-01-20 17:20:49
542,3,M04730,Type_14,Afternoon,138.0,2024-01-20 17:54:16
543,12,M09349,Type_08,Morning,105.3,2024-01-20 17:54:36
544,8,M07331,Type_13,Afternoon,83.8,2024-01-20 18:15:46
545,16,M05335,Type_10,Afternoon,113.8,2024-01-20 19:07:36
546,25,M08925,Type_23,Morning,93.0,2024-01-20 19:30:33
547,24,M04331,Type_24,Morning,123.3,2024-01-20 19:36:39
548,1,M08011,Type_24,Afternoon,154.2,2024-01-20 19:51:40
549,17,M06802,Type_08,Afternoon,94.3,2024-01-20 21:56:02
550,6,M04847,Type_06,Night,116.6,2024-01-20 22:04:21
551,1,M06732,Type_14,Afternoon,80.0,2024-01-21 01:48:20
552,24,M07242,Type_08,Night,119.1,2024-01-21 02:00:45
553,15,M00954,Type_01,Afternoon,92.3,2024-01-21 02:45:52
554,13,M02540,Type_19,Afternoon,97.5,2024-01-21 04:00:57
555,6,M07057,Type_11,Night,88.0,2024-01-21 04:51:55
556,21,M01543,Type_06,Afternoon,124.6,2024-01-21 06:08:34
557,13,M05294,Type_16,Morning,130.1,2024-01-21 07:01:40
558,22,M01192,Type_11,Morning,110.5,2024-01-21 08:20:23
559,4,M06314,Type_10,Night,92.7,2024-01-21 09:23:23
560,1,M06939,Type_11,Afternoon,141.8,2024-01-21 09:27:03
561,23,M02682,Type_23,Afternoon,95.0,2024-01-21 11:40:12
562,10,M09410,Type_16,Morning,80.0,2024-01-21 12:00:18
563,25,M01541,Type_15,Morning,119.2,2024-01-21 12:33:21
564,4,M06173,Type_03,Morning,87.9,2024-01-21 13:21:31
565,13,M05542,Type_09,Morning,129.8,2024-01-21 14:01:49
566,4,M09581,Type_14,Afternoon,102.4,2024-01-21 16:15:26
567,16,M01366,Type_20,Morning,122.1,2024-01-21 17:24:26
568,9,M08692,Type_17,Afternoon,138.0,2024-01-21 17:44:41
569,4,M09873,Type_18,Night,85.8,2024-01-21 18:11:19
570,20,M08703,Type_22,Morning,98.7,2024-01-21 18:43:33
571,8,M07495,Type_03,Afternoon,108.5,2024-01-21 19:38:38
572,4,M04313,Type_23,Night,140.8,2024-01-21 20:01:11
573,9,M01325,Type_03,Morning,96.8,2024-01-21 23:12:52
574,11,M09348,Type_09,Afternoon,98.1,2024-01-21 23:20:13
575,24,M03142,Type_16,Night,119.6,2024-01-22 02:12:32
576,5,M07420,Type_04,Night,98.5,2024-01-22 03:03:21
577,9,M03487,Type_04,Morning,113.1,2024-01-22 05:02:52
578,8,M01811,Type_14,Night,80.0,2024-01-22 06:31:32
579,4,M06589,Type_22,Afternoon,154.3,2024-01-22 07:10:55
580,20,M02924,Type_16,Morning,83.0,2024-01-22 07:59:12
581,1,M05302,Type_19,Afternoon,103.6,2024-01-22 10:01:27
582,20,M04187,Type_02,Night,109.4,2024-01-22 11:11:28
583,13,M08906,Type_07,Afternoon,148.3,2024-01-22 11:57:58
584,24,M05978,Type_10,Morning,83.5,2024-01-22 12:01:13
585,5,M04269,Type_25,Afternoon,149.7,2024-01-22 12:04:25
586,22,M04749,Type_15,Morning,125.1,2024-01-22 12:06:01
587,20,M04850,Type_05,Morning,118.3,2024-01-22 15:28:35
588,21,M09436,Type_20,Morning,90.3,2024-01-22 15:58:39
589,10,M03710,Type_09,Morning,121.4,2024-01-22 15:59:33
590,16,M09274,Type_23,Morning,95.5,2024-01-22 19:06:56
591,8,M06620,Type_15,Morning,135.3,2024-01-22 19:54:40
592,12,M08648,Type_05,Afternoon,90.6,2024-01-22 20:12:25
593,25,M09087,Type_23,Morning,107.7,2024-01-22 20:33:34
594,3,M09577,Type_19,Morning,98.9,2024-01-22 22:08:09
595,4,M03073,Type_15,Night,90.2,2024-01-22 22:23:47
596,17,M06531,Type_12,Afternoon,124.8,2024-01-22 22:33:04
597,21,M00505,Type_07,Afternoon,120.7,2024-01-22 23:52:12
598,20,M01215,Type_03,Morning,134.2,2024-01-23 00:15:56
599,22,M01532,Type_15,Morning,80.0,2024-01-23 00:55:00
600,22,M07577,Type_23,Morning,131.3,2024-01-23 02:17:32
601,13,M00824,Type_03,Morning,160.0,2024-01-23 06:23:23
602,6,M00929,Type_15,Morning,101.0,2024-01-23 06:39:30
603,3,M05030,Type_22,Morning,147.9,2024-01-23 06:47:18
604,14,M00134,Type_08,Morning,104.7,2024-01-23 07:00:49
605,7,M02106,Type_11,Morning,82.6,2024-01-23 07:07:22
606,3,M03628,Type_05,Afternoon,103.9,2024-01-23 07:10:26
607,6,M06317,Type_05,Morning,131.0,2024-01-23 07:42:43
608,13,M01853,Type_01,Morning,93.2,2024-01-23 08:46:10
609,14,M04911,Type_15,Afternoon,98.0,2024-01-23 09:57:35
610,15,M04176,Type_24,Afternoon,121.9,2024-01-23 10:08:36
611,16,M05349,Type_20,Morning,110.1,2024-01-23 10:20:00
612,1,M09443,Type_22,Night,121.7,2024-01-23 12:42:42
613,15,M06191,Type_12,Afternoon,114.8,2024-01-23 13:42:40
614,24,M01257,Type_01,Morning,119.6,2024-01-23 17:09:28
615,7,M03377,Type_07,Night,101.4,2024-01-23 18:13:08
616,9,M05646,Type_18,Night,114.6,2024-01-23 18:31:27
617,15,M03487,Type_04,Morning,91.5,2024-01-23 19:17:27
618,14,M03585,Type_11,Morning,135.8,2024-01-23 19:36:09
619,19,M09589,Type_25,Night,97.3,2024-01-23 20:53:44
620,24,M08054,Type_15,Afternoon,132.6,2024-01-23 21:52:05
621,18,M03331,Type_22,Morning,105.3,2024-01-23 22:03:02
622,9,M02704,Type_18,Morning,114.0,2024-01-23 22:11:48
623,1,M08663,Type_15,Morning,100.1,2024-01-23 23:48:42
624,12,M08121,Type_03,Afternoon,89.7,2024-01-24 02:57:12
625,10,M07115,Type_17,Afternoon,80.0,2024-01-24 03:13:49
626,7,M01354,Type_03,Morning,88.9,2024-01-24 05:26:49
627,14,M05064,Type_01,Afternoon,103.5,2024-01-24 06:00:54
628,1,M08550,Type_17,Afternoon,114.2,2024-01-24 06:56:36
629,15,M07576,Type_02,Morning,130.2,2024-01-24 07:22:28
630,22,M00668,Type_11,Morning,101.1,2024-01-24 07:24:10
631,1,M04469,Type_07,Afternoon,92.4,2024-01-24 07:49:06
632,13,M09338,Type_02,Night,81.1,2024-01-24 08:20:55
633,20,M06820,Type_23,Afternoon,119.6,2024-01-24 10:29:19
634,23,M03720,Type_05,Afternoon,137.7,2024-01-24 10:42:54
635,2,M02746,Type_25,Morning,135.3,2024-01-24 12:39:29
636,3,M07484,Type_23,Afternoon,124.2,2024-01-24 13:16:27
637,4,M00540,Type_25,Afternoon,122.8,2024-01-24 13:50:50
638,16,M04965,Type_24,Morning,144.0,2024-01-24 15:33:50
639,22,M04836,Type_14,Morning,116.6,2024-01-24 15:54:31
640,12,M03776,Type_21,Morning,122.9,2024-01-24 17:01:30
641,25,M06043,Type_25,Morning,103.6,2024-01-24 18:23:18
642,4,M07103,Type_06,Morning,82.8,2024-01-24 19:37:03
643,22,M07313,Type_11,Morning,96.3,2024-01-24 19:39:09
644,12,M05321,Type_22,Morning,109.8,2024-01-24 19:50:02
645,7,M06133,Type_15,Morning,111.2,2024-01-24 20:09:30
646,20,M07892,Type_04,Night,148.5,2024-01-24 20:54:30
647,22,M02780,Type_02,Afternoon,111.6,2024-01-24 21:28:59
648,3,M00925,Type_07,Afternoon,133.6,2024-01-24 21:37:38
649,5,M01582,Type_19,Night,101.3,2024-01-24 22:06:46
650,12,M07715,Type_23,Afternoon,103.8,2024-01-24 23:32:43
651,12,M03325,Type_08,Morning,83.4,2024-01-25 03:19:07
652,20,M05714,Type_09,Afternoon,95.2,2024-01-25 04:41:47
653,23,M07027,Type_02,Afternoon,120.5,2024-01-25 04:44:52
654,22,M00256,Type_22,Afternoon,110.2,2024-01-25 04:48:18
655,7,M04805,Type_13,Afternoon,128.9,2024-01-25 04:49:06
656,22,M01839,Type_09,Morning,113.6,2024-01-25 05:08:58
657,12,M00010,Type_02,Morning,103.0,2024-01-25 08:39:56
658,2,M02872,Type_18,Morning,153.0,2024-01-25 08:45:49
659,14,M08990,Type_03,Afternoon,108.1,2024-01-25 08:47:02
660,23,M07410,Type_16,Afternoon,133.3,2024-01-25 10:59:48
661,16,M07419,Type_24,Morning,102.0,2024-01-25 11:20:00
662,24,M05125,Type_04,Night,124.2,2024-01-25 11:26:13
663,7,M01016,Type_03,Afternoon,128.6,2024-01-25 12:17:20
664,4,M02194,Type_12,Morning,114.2,2024-01-25 15:40:47
665,20,M08416,Type_06,Morning,80.0,2024-01-25 15:56:35
666,5,M07450,Type_01,Morning,110.4,2024-01-25 16:20:58
667,14,M04159,Type_25,Morning,134.6,2024-01-25 18:19:24
668,9,M03926,Type_24,Morning,120.5,2024-01-25 18:51:21
669,5,M06971,Type_18,Morning,118.9,2024-01-25 18:58:30
670,2,M06939,Type_11,Morning,80.0,2024-01-25 19:06:44
671,5,M04785,Type_05,Morning,95.6,2024-01-25 20:13:25
672,3,M04001,Type_20,Night,118.2,2024-01-25 20:32:52
673,10,M01634,Type_25,Morning,118.2,2024-01-25 20:58:16
674,8,M07267,Type_01,Afternoon,134.3,2024-01-25 22:51:11
675,10,M08703,Type_22,Afternoon,107.1,2024-01-25 23:03:57
676,2,M00385,Type_16,Night,118.1,2024-01-26 01:48:56
677,14,M00405,Type_13,Morning,110.3,2024-01-26 02:04:16
678,4,M08176,Type_18,Morning,90.3,2024-01-26 02:12:37
679,21,M02001,Type_03,Night,80.0,2024-01-26 02:19:53
680,12,M09861,Type_09,Night,118.6,2024-01-26 02:47:48
681,20,M05990,Type_15,Night,113.5,2024-01-26 04:05:19
682,14,M01461,Type_06,Morning,97.6,2024-01-26 05:20:06
683,16,M07191,Type_04,Morning,80.0,2024-01-26 08:12:11
684,5,M07141,Type_08,Afternoon,122.6,2024-01-26 08:23:18
685,16,M03637,Type_24,Night,104.7,2024-01-26 08:33:10
686,4,M04810,Type_10,Afternoon,121.1,2024-01-26 09:16:23
687,3,M04179,Type_22,Afternoon,147.3,2024-01-26 09:51:38
688,1,M07246,Type_25,Morning,80.0,2024-01-26 10:29:49
689,4,M06601,Type_01,Night,96.0,2024-01-26 11:22:30
690,9,M05998,Type_01,Morning,105.8,2024-01-26 11:32:06
691,1,M02049,Type_11,Morning,139.1,2024-01-26 11:33:17
692,16,M04781,Type_12,Afternoon,80.0,2024-01-26 12:20:56
693,23,M00717,Type_03,Afternoon,148.7,2024-01-26 12:49:27
694,3,M07940,Type_03,Morning,112.7,2024-01-26 14:01:38
695,24,M05566,Type_06,Morning,108.1,2024-01-26 15:07:22
696,6,M04545,Type_23,Afternoon,106.0,2024-01-26 15:53:08
697,13,M04977,Type_17,Morning,101.3,2024-01-26 15:56:41
698,17,M03420,Type_18,Afternoon,131.0,2024-01-26 16:28:18
699,15,M07240,Type_08,Morning,88.6,2024-01-26 16:50:54
700,21,M09767,Type_18,Afternoon,116.9,2024-01-26 16:59:30
701,12,M00250,Type_02,Afternoon,102.3,2024-01-26 17:20:24
702,8,M08866,Type_14,Morning,94.8,2024-01-26 17:22:05
703,16,M00771,Type_10,Morning,160.0,2024-01-26 18:42:50
704,3,M04364,Type_06,Morning,118.4,2024-01-26 19:28:35
705,4,M01078,Type_03,Morning,122.3,2024-01-26 20:15:21
706,7,M08428,Type_11,Night,132.8,2024-01-26 21:04:53
707,15,M08581,Type_01,Morning,81.6,2024-01-26 21:24:23
708,11,M07902,Type_06,Night,145.0,2024-01-26 22:35:29
709,16,M04859,Type_01,Morning,80.0,2024-01-26 22:46:28
710,22,M06545,Type_05,Afternoon,94.6,2024-01-26 22:56:51
711,14,M04720,Type_10,Night,100.8,2024-01-26 23:41:51
712,23,M02815,Type_12,Afternoon,121.6,2024-01-27 00:33:31
713,13,M03375,Type_20,Afternoon,114.4,2024-01-27 00:55:04
714,9,M01253,Type_15,Afternoon,106.7,2024-01-27 02:55:24
715,25,M06997,Type_24,Morning,109.8,2024-01-27 03:42:34
716,18,M04674,Type_10,Night,90.4,2024-01-27 03:53:21
717,3,M04531,Type_14,Night,80.1,2024-01-27 05:08:48
718,20,M06882,Type_20,Night,124.5,2024-01-27 06:19:21
719,22,M06950,Type_18,Morning,123.9,2024-01-27 06:29:44
720,5,M09522,Type_21,Afternoon,141.7,2024-01-27 07:19:46
721,22,M06242,Type_02,Night,94.2,2024-01-27 08:38:10
722,24,M08018,Type_12,Morning,123.9,2024-01-27 08:50:09
723,2,M06942,Type_15,Morning,104.3,2024-01-27 09:55:44
724,22,M09551,Type_12,Afternoon,133.8,2024-01-27 10:44:42
725,25,M07003,Type_13,Afternoon,130.4,2024-01-27 11:46:48
726,21,M01332,Type_24,Night,114.2,2024-01-27 11:50:33
727,17,M04262,Type_15,Morning,103.2,2024-01-27 13:25:16
728,16,M07649,Type_21,Night,129.2,2024-01-27 13:31:03
729,24,M09551,Type_12,Morning,122.9,2024-01-27 14:42:06
730,20,M05116,Type_20,Morning,96.3,2024-01-27 16:40:42
731,24,M04638,Type_20,Morning,83.4,2024-01-27 17:25:49
732,13,M04855,Type_11,Night,104.2,2024-01-27 17:30:21
733,20,M03178,Type_02,Afternoon,140.3,2024-01-27 18:11:22
734,11,M07731,Type_06,Afternoon,132.9,2024-01-27 18:54:32
735,8,M02181,Type_06,Morning,87.8,2024-01-27 19:32:02
736,25,M04893,Type_17,Night,86.6,2024-01-27 20:06:02
737,21,M07044,Type_09,Morning,135.5,2024-01-27 20:33:50
738,5,M00138,Type_08,Night,87.3,2024-01-27 20:35:54
739,2,M06328,Type_02,Afternoon,120.2,2024-01-27 20:38:16
740,25,M03473,Type_04,Morning,97.7,2024-01-28 00:40:57
741,4,M05450,Type_02,Afternoon,142.3,2024-01-28 01:10:06
742,3,M02833,Type_20,Morning,94.6,2024-01-28 01:51:22
743,2,M03580,Type_18,Afternoon,132.9,2024-01-28 02:41:57
744,3,M05972,Type_22,Afternoon,113.7,2024-01-28 04:32:39
745,16,M04165,Type_11,Morning,115.0,2024-01-28 05:34:51
746,20,M07942,Type_15,Night,80.0,2024-01-28 08:48:49
747,9,M05570,Type_07,Morning,80.0,2024-01-28 10:28:42
748,6,M04301,Type_15,Afternoon,105.6,2024-01-28 10:39:25
749,15,M06270,Type_14,Night,114.9,2024-01-28 12:13:27
750,5,M03819,Type_18,Afternoon,87.5,2024-01-28 13:15:15
751,9,M01907,Type_04,Morning,88.2,2024-01-28 13:38:00
752,24,M06255,Type_18,Night,121.2,2024-01-28 13:38:41
753,6,M00761,Type_02,Afternoon,121.3,2024-01-28 14:52:31
754,3,M07831,Type_22,Morning,107.2,2024-01-28 16:09:10
755,23,M07351,Type_17,Morning,125.6,2024-01-28 18:20:49
756,13,M06239,Type_24,Night,86.5,2024-01-28 19:35:31
757,22,M06091,Type_12,Afternoon,102.9,2024-01-28 20:50:01
758,15,M06032,Type_12,Afternoon,143.0,2024-01-28 20:56:36
759,11,M07688,Type_18,Night,111.4,2024-01-28 20:59:23
760,16,M09092,Type_01,Night,112.5,2024-01-28 22:13:48
761,15,M09912,Type_21,Morning,156.1,2024-01-29 00:36:54
762,24,M08473,Type_19,Morning,82.0,2024-01-29 01:52:54
763,6,M01888,Type_11,Morning,125.9,2024-01-29 03:26:48
764,14,M03267,Type_21,Afternoon,143.3,2024-01-29 04:13:17
765,11,M00667,Type_24,Morning,103.5,2024-01-29 04:32:42
766,20,M04189,Type_01,Afternoon,127.2,2024-01-29 04:43:07
767,10,M00672,Type_23,Night,90.4,2024-01-29 04:44:24
768,16,M06778,Type_15,Night,96.3,2024-01-29 04:44:33
769,12,M07571,Type_17,Morning,117.7,2024-01-29 04:51:21
770,7,M07957,Type_21,Night,126.0,2024-01-29 05:13:50
771,7,M05125,Type_04,Morning,132.4,2024-01-29 05:39:57
772,24,M05586,Type_17,Night,141.4,2024-01-29 06:56:41
773,18,M04778,Type_10,Morning,108.7,2024-01-29 09:56:20
774,15,M03901,Type_03,Morning,133.9,2024-01-29 10:06:47
775,6,M06678,Type_05,Night,103.2,2024-01-29 10:59:39
776,19,M06982,Type_13,Morning,128.0,2024-01-29 12:30:40
777,8,M06377,Type_20,Morning,114.1,2024-01-29 12:43:11
778,20,M00524,Type_08,Afternoon,118.9,2024-01-29 12:47:24
779,15,M02394,Type_13,Afternoon,118.5,2024-01-29 13:54:44
780,4,M02594,Type_10,Afternoon,80.0,2024-01-29 15:04:03
781,18,M09946,Type_24,Afternoon,87.5,2024-01-29 15:44:51
782,13,M07241,Type_08,Afternoon,112.1,2024-01-29 17:14:24
783,22,M06938,Type_21,Morning,80.0,2024-01-29 18:06:37
784,22,M06191,Type_12,Morning,126.6,2024-01-29 18:33:01
785,1,M05241,Type_16,Morning,127.4,2024-01-29 19:08:30
786,8,M06494,Type_25,Night,116.5,2024-01-29 20:05:17
787,19,M02879,Type_22,Afternoon,87.6,2024-01-29 22:21:18
788,17,M04144,Type_05,Afternoon,137.6,2024-01-30 01:01:44
789,10,M03645,Type_18,Afternoon,150.7,2024-01-30 01:19:20
790,1,M04433,Type_01,Night,112.9,2024-01-30 01:27:11
791,1,M01277,Type_10,Morning,120.2,2024-01-30 02:04:18
792,21,M05812,Type_01,Afternoon,114.0,2024-01-30 02:11:17
793,5,M00303,Type_21,Afternoon,120.6,2024-01-30 02:14:46
794,1,M00639,Type_19,Afternoon,107.6,2024-01-30 02:23:48
795,21,M00056,Type_20,Morning,109.3,2024-01-30 02:26:34
796,23,M08718,Type_09,Night,128.1,2024-01-30 02:40:02
797,21,M08151,Type_15,Night,156.9,2024-01-30 02:45:11
798,25,M02126,Type_24,Afternoon,82.0,2024-01-30 02:51:07
799,20,M00365,Type_06,Afternoon,107.9,2024-01-30 06:30:26
800,13,M06810,Type_22,Night,86.4,2024-01-30 07:10:31
801,9,M04622,Type_25,Afternoon,141.8,2024-01-30 07:12:08
802,16,M05127,Type_03,Morning,98.2,2024-01-30 08:00:24
803,8,M05123,Type_21,Afternoon,81.1,2024-01-30 10:11:18
804,14,M01647,Type_04,Afternoon,122.8,2024-01-30 10:21:42
805,17,M00919,Type_08,Afternoon,144.9,2024-01-30 10:31:38
806,4,M02798,Type_03,Afternoon,123.3,2024-01-30 10:37:13
807,7,M06507,Type_08,Night,114.1,2024-01-30 10:41:31
808,17,M05871,Type_24,Night,118.2,2024-01-30 11:48:31
809,24,M01532,Type_15,Afternoon,138.3,2024-01-30 12:19:38
