TestID,ProductionID,Product_Temp_C,Product_Pressure_PSI,ScreenTestScore,BatteryTestScore,CameraTestScore,PerformanceTestScore,TestDate,QualityStatus
308,308,32.3,17.6,75.2,100.0,96.5,76.3,2024-01-12 10:03:59,Pass
309,309,42.4,15.9,93.0,65.5,65.0,80.1,2024-01-12 10:13:18,Defect
310,310,34.6,17.1,76.0,80.1,71.1,66.8,2024-01-12 11:53:01,Pass
311,311,35.6,18.3,71.7,86.2,88.9,76.6,2024-01-12 11:42:54,Pass
312,312,31.7,17.8,87.5,87.5,94.1,86.8,2024-01-12 12:44:10,Pass
313,313,34.1,15.5,72.4,62.9,71.5,51.8,2024-01-12 13:58:36,Defect
314,314,33.3,14.3,63.0,63.7,79.8,65.2,2024-01-12 17:36:00,Defect
315,315,38.8,15.4,69.7,79.0,71.1,81.8,2024-01-12 18:20:04,Pass
316,316,37.8,16.2,89.4,76.5,80.4,74.7,2024-01-12 18:37:13,Pass
317,317,41.2,13.3,61.5,77.6,80.8,77.3,2024-01-12 22:24:36,Pass
318,318,33.1,18.4,93.2,80.0,87.7,91.8,2024-01-12 22:38:15,Pass
319,319,33.4,16.2,74.7,87.8,84.0,68.3,2024-01-12 22:08:59,Pass
320,320,37.2,15.6,100.0,80.4,80.1,74.9,2024-01-12 23:59:02,Pass
321,321,34.1,13.1,92.3,81.1,76.1,77.1,2024-01-13 00:00:56,Pass
322,322,26.5,16.0,57.8,73.0,56.0,66.1,2024-01-13 00:48:58,Defect
323,323,33.7,16.1,84.8,79.2,87.0,89.6,2024-01-13 00:49:58,Defect
324,324,26.7,14.7,95.2,100.0,81.9,77.4,2024-01-13 01:08:17,Pass
325,325,32.7,16.4,43.4,78.3,68.2,68.2,2024-01-13 01:12:18,Defect
326,326,38.6,15.8,68.7,72.6,72.9,81.9,2024-01-13 03:50:58,Defect
327,327,33.2,13.6,76.2,82.8,92.0,76.3,2024-01-13 04:41:49,Pass
328,328,36.1,17.0,52.8,66.3,66.1,81.5,2024-01-13 05:04:15,Defect
329,329,34.0,19.7,88.1,83.7,87.6,80.0,2024-01-13 06:00:38,Pass
330,330,35.8,18.7,80.7,65.6,77.9,83.4,2024-01-13 05:36:18,Pass
331,331,33.7,16.7,81.3,82.1,87.3,84.6,2024-01-13 05:37:15,Pass
332,332,40.8,16.4,94.2,67.3,87.1,73.9,2024-01-13 06:48:53,Pass
333,333,26.7,13.7,86.8,75.9,68.3,96.0,2024-01-13 06:07:32,Pass
334,334,35.3,16.4,86.7,96.7,86.5,77.0,2024-01-13 06:49:48,Pass
335,335,38.3,15.6,72.3,63.3,77.2,65.4,2024-01-13 07:20:06,Defect
336,336,32.2,12.2,82.7,64.3,80.8,69.5,2024-01-13 07:57:17,Defect
337,337,38.5,15.4,88.7,79.9,81.9,81.6,2024-01-13 08:56:36,Pass
338,338,31.3,15.1,78.6,86.9,82.1,96.6,2024-01-13 08:48:45,Pass
339,339,38.5,13.7,48.8,69.7,44.9,63.9,2024-01-13 10:25:39,Defect
340,340,29.0,15.8,96.8,69.0,90.2,84.1,2024-01-13 11:24:30,Pass
341,341,35.6,13.8,80.3,68.6,63.7,73.6,2024-01-13 12:28:39,Pass
342,342,43.9,16.6,83.4,74.9,78.4,88.0,2024-01-13 16:45:45,Pass
343,343,31.2,16.8,83.6,83.2,72.0,67.5,2024-01-13 16:50:25,Pass
344,344,34.7,12.9,50.9,64.7,58.4,50.5,2024-01-13 17:40:02,Defect
345,345,40.9,15.4,71.2,59.6,64.5,82.4,2024-01-13 16:33:08,Defect
346,346,38.6,15.3,66.6,73.2,63.7,79.0,2024-01-13 17:13:57,Pass
347,347,42.0,15.6,100.0,100.0,100.0,81.4,2024-01-13 21:22:34,Pass
348,348,33.1,12.3,90.5,81.5,94.5,79.3,2024-01-13 20:50:19,Defect
349,349,38.9,16.6,53.1,62.4,53.0,57.1,2024-01-13 23:55:24,Defect
350,350,37.5,18.3,77.7,59.0,84.9,94.0,2024-01-14 00:56:02,Defect
351,351,31.5,18.3,90.5,85.2,86.0,85.3,2024-01-14 00:55:59,Pass
352,352,29.5,17.4,81.8,86.6,86.3,73.1,2024-01-14 01:54:54,Pass
353,353,28.5,13.0,85.8,70.6,100.0,97.7,2024-01-14 03:26:15,Pass
354,354,32.0,15.1,95.8,87.1,83.6,75.0,2024-01-14 04:26:31,Pass
355,355,30.0,16.8,78.8,66.7,65.4,79.8,2024-01-14 04:54:10,Pass
356,356,33.7,16.7,76.4,64.6,72.6,71.0,2024-01-14 05:51:56,Pass
357,357,32.1,17.7,82.8,72.9,79.4,67.5,2024-01-14 04:38:39,Pass
358,358,37.3,15.6,69.2,81.2,88.7,90.6,2024-01-14 07:22:24,Pass
359,359,36.3,14.2,83.3,78.8,81.8,61.9,2024-01-14 07:31:01,Pass
360,360,33.0,16.8,100.0,76.5,83.0,83.4,2024-01-14 08:04:11,Pass
361,361,33.1,15.3,71.3,94.2,65.9,46.3,2024-01-14 08:30:43,Defect
362,362,39.1,18.1,76.1,69.0,72.8,69.8,2024-01-14 08:22:14,Pass
363,363,33.4,17.0,90.1,94.7,83.8,96.1,2024-01-14 09:07:42,Pass
364,364,32.5,15.4,67.9,81.3,79.7,75.9,2024-01-14 08:41:09,Pass
365,365,28.2,16.3,83.4,77.5,74.6,70.2,2024-01-14 09:25:59,Pass
366,366,40.0,17.7,81.7,78.5,82.0,88.8,2024-01-14 10:07:52,Pass
367,367,29.4,16.8,81.4,68.6,80.9,64.1,2024-01-14 10:53:47,Pass
368,368,32.7,16.2,78.3,75.4,79.7,68.0,2024-01-14 13:04:10,Pass
369,369,30.7,16.4,92.4,73.7,86.7,97.0,2024-01-14 14:28:47,Pass
370,370,36.4,15.5,76.9,82.6,87.3,78.5,2024-01-14 15:05:36,Pass
371,371,31.7,16.6,77.2,69.7,56.8,75.2,2024-01-14 14:45:00,Defect
372,372,36.4,16.0,83.6,74.8,72.9,70.2,2024-01-14 15:16:41,Pass
373,373,31.1,14.4,82.5,78.8,99.4,86.4,2024-01-14 15:27:41,Pass
374,374,32.8,16.6,82.9,65.5,89.1,78.2,2024-01-14 16:35:21,Pass
375,375,28.5,16.8,74.8,69.9,83.2,77.2,2024-01-14 19:15:14,Pass
376,376,31.3,17.5,84.9,81.8,85.2,91.7,2024-01-14 19:18:11,Pass
377,377,35.6,13.6,59.9,53.8,60.4,63.1,2024-01-14 20:56:39,Defect
378,378,36.4,16.4,72.3,63.9,75.1,68.6,2024-01-14 19:57:57,Defect
379,379,33.5,15.4,76.5,86.3,82.7,70.4,2024-01-14 21:06:31,Pass
380,380,41.6,16.9,73.1,64.3,74.5,83.6,2024-01-14 23:42:53,Pass
381,381,28.6,14.2,88.9,80.9,96.0,80.6,2024-01-15 00:32:25,Pass
382,382,35.3,17.9,83.2,67.6,70.8,73.2,2024-01-15 00:32:59,Defect
383,383,26.7,14.4,75.5,80.8,79.9,84.4,2024-01-15 00:47:03,Pass
384,384,32.8,15.2,78.9,73.1,83.4,65.4,2024-01-15 01:06:29,Pass
385,385,31.3,20.1,80.0,96.5,82.7,80.4,2024-01-15 00:58:38,Pass
386,386,33.9,16.1,58.6,66.9,66.7,66.3,2024-01-15 03:15:31,Defect
387,387,32.4,17.6,73.0,89.2,94.4,83.2,2024-01-15 05:17:21,Pass
388,388,35.7,16.4,88.6,69.7,73.0,90.0,2024-01-15 05:46:34,Pass
389,389,35.5,17.9,90.7,67.0,82.4,83.3,2024-01-15 05:44:03,Pass
390,390,28.7,17.2,57.5,79.3,64.6,62.1,2024-01-15 05:07:26,Defect
391,391,34.0,14.8,76.3,87.7,70.7,75.6,2024-01-15 05:22:12,Pass
392,392,31.1,13.3,69.5,77.6,66.5,72.6,2024-01-15 05:37:21,Pass
393,393,29.0,14.1,82.4,87.6,75.1,87.4,2024-01-15 07:44:53,Pass
394,394,38.8,15.2,68.8,66.2,78.1,57.3,2024-01-15 08:47:23,Defect
395,395,31.3,16.8,78.2,85.6,65.2,94.9,2024-01-15 10:13:05,Pass
396,396,33.6,17.5,46.6,60.0,60.1,49.0,2024-01-15 11:41:53,Defect
397,397,37.9,15.9,62.8,62.0,64.0,73.7,2024-01-15 11:31:53,Defect
398,398,35.3,16.2,74.7,73.8,81.7,82.3,2024-01-15 12:47:12,Pass
399,399,40.4,12.5,79.9,75.4,76.3,93.0,2024-01-15 12:27:08,Pass
400,400,31.0,15.6,81.5,66.9,80.5,66.2,2024-01-15 13:22:02,Pass
401,401,41.3,15.9,93.9,61.3,75.7,78.8,2024-01-15 13:55:36,Pass
402,402,36.8,16.7,72.7,69.0,68.7,77.2,2024-01-15 14:57:40,Pass
403,403,37.3,15.5,81.4,66.3,74.3,71.1,2024-01-15 15:06:31,Pass
404,404,33.6,15.2,67.2,78.5,80.3,66.8,2024-01-15 15:57:11,Pass
405,405,32.0,18.8,66.3,91.0,73.8,87.5,2024-01-15 18:57:27,Pass
406,406,36.2,13.9,68.3,67.3,66.0,65.8,2024-01-15 18:03:19,Defect
407,407,29.7,18.0,82.4,83.0,68.5,86.5,2024-01-15 18:35:17,Pass
408,408,33.0,16.9,69.2,44.8,61.0,46.5,2024-01-15 19:54:05,Defect
409,409,35.0,15.8,71.1,82.0,79.2,70.7,2024-01-15 20:37:21,Pass
410,410,38.9,19.3,90.7,82.6,84.0,75.3,2024-01-15 21:41:29,Pass
411,411,27.7,15.9,75.2,83.4,79.2,73.7,2024-01-15 22:44:47,Pass
412,412,42.7,14.7,65.1,63.4,65.8,64.9,2024-01-15 22:16:05,Defect
413,413,30.3,16.3,77.3,91.1,84.0,74.7,2024-01-15 22:41:12,Pass
414,414,32.9,17.3,91.7,90.3,95.8,82.4,2024-01-16 01:04:46,Pass
415,415,34.7,16.8,71.0,66.9,79.1,79.4,2024-01-16 00:14:41,Pass
416,416,33.8,15.2,63.3,65.7,54.2,65.5,2024-01-16 00:59:11,Defect
417,417,33.9,17.0,94.7,94.0,92.5,96.5,2024-01-16 03:15:31,Pass
418,418,36.4,13.4,76.7,79.6,77.6,80.1,2024-01-16 04:22:50,Pass
419,419,39.3,18.0,89.7,83.0,79.9,85.2,2024-01-16 05:44:05,Pass
420,420,33.7,17.2,65.1,81.2,71.3,62.3,2024-01-16 06:07:50,Defect
421,421,29.8,12.7,72.0,73.7,83.8,77.9,2024-01-16 07:04:32,Pass
422,422,29.4,14.9,87.9,89.8,81.4,83.9,2024-01-16 07:08:40,Pass
423,423,38.1,17.9,62.3,66.1,53.9,59.0,2024-01-16 08:10:16,Defect
424,424,39.9,15.7,56.7,53.8,57.3,46.7,2024-01-16 09:02:43,Defect
425,425,32.5,15.9,63.2,89.6,88.0,84.3,2024-01-16 08:25:58,Pass
426,426,40.3,18.1,74.4,54.8,67.0,71.6,2024-01-16 09:51:46,Defect
427,427,43.5,15.1,89.8,84.7,99.4,85.8,2024-01-16 10:32:15,Pass
428,428,40.0,12.8,77.7,71.7,74.9,73.8,2024-01-16 11:06:13,Pass
429,429,32.2,18.1,70.6,83.3,87.7,78.2,2024-01-16 15:19:48,Defect
430,430,39.0,15.3,87.1,81.9,81.0,82.0,2024-01-16 17:19:52,Pass
431,431,38.5,16.0,88.8,84.8,85.2,76.6,2024-01-16 19:22:24,Pass
432,432,36.4,15.7,87.5,82.7,88.4,64.5,2024-01-16 20:27:25,Pass
433,433,38.7,15.3,93.7,97.2,94.1,80.1,2024-01-16 22:02:27,Pass
434,434,38.8,14.7,88.6,87.9,89.1,78.8,2024-01-16 22:11:06,Pass
435,435,41.0,15.7,61.9,70.1,60.3,75.2,2024-01-16 23:09:09,Defect
436,436,37.7,14.6,73.0,68.7,86.9,83.3,2024-01-17 00:26:15,Pass
437,437,37.0,18.1,78.2,62.4,93.0,78.1,2024-01-17 01:04:59,Pass
438,438,29.6,17.8,72.9,90.8,92.3,78.9,2024-01-17 01:26:23,Pass
439,439,35.1,16.8,79.1,69.6,78.6,75.8,2024-01-17 03:15:04,Pass
440,440,31.8,16.8,81.2,80.1,97.9,88.7,2024-01-17 03:24:03,Pass
441,441,39.9,13.5,83.9,84.7,80.2,76.9,2024-01-17 04:23:22,Pass
442,442,29.6,17.7,78.3,80.0,68.3,78.6,2024-01-17 05:41:08,Pass
443,443,28.7,15.3,57.4,67.3,60.0,49.7,2024-01-17 05:39:12,Defect
444,444,28.0,18.0,92.5,81.0,85.9,87.0,2024-01-17 06:58:50,Pass
445,445,32.6,18.5,72.8,77.7,85.4,73.0,2024-01-17 07:40:05,Pass
446,446,27.2,15.6,96.1,77.7,77.0,61.4,2024-01-17 07:59:48,Pass
447,447,27.1,12.6,92.9,72.6,75.8,85.0,2024-01-17 08:58:52,Pass
448,448,38.0,16.3,65.4,68.6,65.8,70.1,2024-01-17 08:55:35,Defect
449,449,30.0,14.3,90.2,99.0,88.4,84.2,2024-01-17 09:06:48,Pass
450,450,40.3,15.1,78.8,85.0,64.9,68.8,2024-01-17 10:26:47,Pass
451,451,28.2,15.7,81.9,76.4,89.0,81.4,2024-01-17 11:48:13,Pass
452,452,25.9,17.4,64.3,49.8,66.4,68.3,2024-01-17 12:29:13,Defect
453,453,31.3,16.7,95.4,80.3,77.7,97.1,2024-01-17 15:55:42,Pass
454,454,30.6,18.3,68.7,77.5,73.8,79.4,2024-01-17 17:38:09,Pass
455,455,32.0,14.8,73.9,63.2,68.0,64.7,2024-01-17 17:40:20,Defect
456,456,35.5,17.7,80.6,65.9,69.7,67.9,2024-01-17 17:32:30,Pass
457,457,35.6,17.2,81.1,100.0,96.7,94.4,2024-01-17 17:42:51,Pass
458,458,39.6,17.0,94.8,93.2,91.0,82.6,2024-01-17 20:00:21,Pass
459,459,33.0,17.7,93.8,96.1,89.0,82.6,2024-01-17 19:18:48,Pass
460,460,35.6,17.2,72.5,89.2,85.6,75.5,2024-01-17 20:51:37,Pass
461,461,30.3,13.6,97.6,92.5,77.9,72.6,2024-01-17 21:57:06,Pass
462,462,31.6,15.1,84.3,92.5,85.3,92.2,2024-01-17 21:36:42,Pass
463,463,38.9,17.5,77.1,91.5,84.0,75.5,2024-01-17 22:46:19,Pass
464,464,40.2,16.7,99.3,72.6,82.8,68.3,2024-01-17 21:52:36,Pass
465,465,42.2,17.6,81.2,65.6,92.2,79.3,2024-01-17 23:49:09,Pass
466,466,34.8,16.3,86.4,73.2,81.6,79.7,2024-01-17 23:38:25,Pass
467,467,30.3,15.2,86.4,73.3,87.7,80.8,2024-01-17 23:28:34,Pass
468,468,32.3,14.8,84.3,73.1,85.6,74.5,2024-01-18 01:01:28,Pass
469,469,35.3,13.5,65.3,74.6,53.4,69.3,2024-01-18 02:27:41,Defect
470,470,33.0,16.8,69.5,91.6,82.6,62.9,2024-01-18 02:39:46,Pass
471,471,35.1,13.8,90.8,86.1,84.8,77.5,2024-01-18 04:10:46,Pass
472,472,37.1,16.0,68.5,73.1,63.0,85.6,2024-01-18 04:07:43,Pass
473,473,31.1,15.8,96.4,87.9,76.1,99.6,2024-01-18 04:07:34,Pass
474,474,41.2,17.7,67.9,71.4,80.7,78.3,2024-01-18 05:24:37,Pass
475,475,35.1,19.4,82.3,79.0,96.5,76.6,2024-01-18 06:43:30,Pass
476,476,40.2,15.4,91.0,79.7,82.0,77.2,2024-01-18 09:54:44,Pass
477,477,35.3,16.8,80.1,71.5,91.4,74.0,2024-01-18 11:04:59,Pass
478,478,42.7,16.0,83.5,75.2,67.0,72.2,2024-01-18 10:46:56,Pass
479,479,31.2,14.7,72.4,65.1,67.4,61.5,2024-01-18 11:30:28,Defect
480,480,33.2,17.8,74.4,78.0,83.7,81.0,2024-01-18 12:18:13,Pass
481,481,33.1,16.6,76.1,77.6,83.6,93.5,2024-01-18 12:55:43,Pass
482,482,36.0,16.9,91.8,72.8,66.5,71.3,2024-01-18 15:34:08,Pass
483,483,35.6,17.3,85.2,83.5,83.4,78.3,2024-01-18 15:48:31,Pass
484,484,37.8,17.4,77.1,86.4,78.7,87.6,2024-01-18 16:33:40,Pass
485,485,35.7,15.8,90.2,75.5,91.0,86.9,2024-01-18 20:10:18,Pass
486,486,35.8,17.6,81.5,80.0,73.7,97.1,2024-01-18 19:30:14,Pass
487,487,34.7,15.8,80.0,73.2,82.1,77.1,2024-01-18 20:33:54,Pass
488,488,37.2,14.2,89.4,87.3,90.7,91.5,2024-01-18 21:18:13,Pass
489,489,45.7,16.7,71.7,68.0,84.4,86.7,2024-01-18 21:25:27,Defect
490,490,33.8,18.0,74.3,64.6,88.7,87.8,2024-01-19 00:26:55,Pass
491,491,29.6,15.0,73.2,80.7,73.5,70.3,2024-01-19 00:29:54,Pass
492,492,32.4,13.6,85.3,84.4,93.2,90.4,2024-01-19 01:46:50,Pass
493,493,34.7,16.2,80.9,69.2,74.6,70.2,2024-01-19 00:56:30,Pass
494,494,31.1,14.4,65.9,84.0,80.4,86.9,2024-01-19 02:13:41,Pass
495,495,34.7,15.1,83.9,71.3,84.4,91.1,2024-01-19 01:00:31,Pass
496,496,39.1,16.1,81.0,71.1,70.5,72.3,2024-01-19 02:29:56,Pass
497,497,30.7,11.6,79.9,73.6,78.3,86.4,2024-01-19 02:21:39,Defect
498,498,28.4,15.3,75.0,88.0,85.4,76.0,2024-01-19 03:02:23,Pass
499,499,45.6,15.4,65.5,45.7,68.8,47.9,2024-01-19 03:19:27,Defect
500,500,31.2,18.8,78.7,61.0,53.7,71.9,2024-01-19 04:25:36,Defect
501,501,40.9,15.8,73.9,77.6,84.9,80.3,2024-01-19 06:18:34,Pass
502,502,39.2,19.2,78.8,76.8,67.5,73.2,2024-01-19 06:03:19,Pass
503,503,33.2,17.9,80.3,76.6,85.2,89.2,2024-01-19 08:09:05,Pass
504,504,31.7,16.7,73.0,70.9,80.6,61.5,2024-01-19 08:03:46,Pass
505,505,33.9,16.5,70.4,79.7,67.6,82.9,2024-01-19 09:04:08,Pass
506,506,31.7,16.5,84.4,90.0,84.1,77.9,2024-01-19 11:44:26,Pass
507,507,39.5,16.2,65.7,69.9,55.8,69.2,2024-01-19 11:54:12,Defect
508,508,27.9,13.8,88.9,83.8,83.5,93.7,2024-01-19 13:55:52,Pass
509,509,39.5,16.5,84.3,74.6,66.7,88.7,2024-01-19 14:22:56,Pass
510,510,32.4,16.1,83.1,60.1,82.9,79.3,2024-01-19 14:50:02,Pass
511,511,29.0,16.3,74.9,91.6,94.8,78.6,2024-01-19 15:30:53,Pass
512,512,36.7,18.6,80.0,64.6,92.1,83.5,2024-01-19 17:11:58,Pass
513,513,43.6,15.7,89.2,94.1,79.3,79.6,2024-01-19 18:32:15,Pass
514,514,31.9,14.4,84.0,80.3,92.0,81.3,2024-01-19 18:11:35,Pass
515,515,34.9,15.2,86.8,80.1,78.7,89.6,2024-01-19 21:13:04,Pass
516,516,35.9,17.3,96.9,82.1,84.7,86.7,2024-01-19 22:56:05,Pass
517,517,42.5,16.4,68.6,65.8,80.2,76.6,2024-01-20 00:20:50,Pass
518,518,31.3,16.1,80.4,76.5,74.5,69.6,2024-01-20 00:01:45,Pass
519,519,38.2,13.9,78.2,57.0,76.2,73.6,2024-01-20 00:55:07,Defect
520,520,28.8,17.8,93.2,73.4,67.9,73.9,2024-01-20 00:38:02,Pass
521,521,36.2,15.1,63.2,60.0,67.9,64.3,2024-01-20 02:23:50,Defect
522,522,38.9,16.5,81.4,62.7,66.8,74.2,2024-01-20 02:42:26,Pass
523,523,38.4,15.8,74.3,82.6,86.9,63.2,2024-01-20 02:52:06,Pass
524,524,28.7,13.6,72.6,67.7,64.6,64.4,2024-01-20 03:54:09,Defect
525,525,27.6,16.6,83.2,75.0,77.6,81.4,2024-01-20 03:42:59,Pass
526,526,34.2,14.2,100.0,74.0,83.1,99.8,2024-01-20 03:06:14,Pass
527,527,33.6,16.5,64.8,74.4,69.3,73.6,2024-01-20 05:50:22,Pass
528,528,28.4,15.2,82.2,86.8,83.5,84.6,2024-01-20 07:40:20,Pass
529,529,28.3,15.7,89.3,78.3,73.7,78.4,2024-01-20 10:25:46,Pass
530,530,32.6,17.1,79.2,64.8,66.5,64.1,2024-01-20 09:30:49,Defect
531,531,41.1,14.1,75.2,90.1,75.1,81.2,2024-01-20 10:46:00,Pass
532,532,30.0,20.6,91.1,81.2,88.3,81.6,2024-01-20 11:39:17,Pass
533,533,37.9,14.7,76.9,89.9,86.2,65.0,2024-01-20 11:41:24,Pass
534,534,29.9,17.0,83.4,89.4,65.3,70.9,2024-01-20 12:21:06,Pass
535,535,31.7,17.4,65.7,72.5,67.0,72.3,2024-01-20 13:19:00,Defect
536,536,29.0,18.3,81.3,56.9,75.7,77.8,2024-01-20 13:01:19,Defect
537,537,43.9,15.0,80.3,87.0,76.6,85.6,2024-01-20 13:28:42,Pass
538,538,39.0,14.9,87.8,80.1,82.6,70.3,2024-01-20 13:06:29,Pass
539,539,37.8,17.6,71.6,56.7,65.9,73.7,2024-01-20 12:49:21,Defect
540,540,38.1,16.8,77.1,81.9,91.7,89.4,2024-01-20 13:57:16,Pass
541,541,31.0,16.9,81.0,79.8,80.3,81.2,2024-01-20 18:35:49,Pass
542,542,36.5,18.1,71.7,77.6,85.7,79.5,2024-01-20 18:24:16,Pass
543,543,30.6,16.1,81.4,74.9,85.1,67.1,2024-01-20 19:25:36,Pass
544,544,44.5,16.3,97.7,66.8,81.2,62.4,2024-01-20 20:02:46,Pass
545,545,30.7,18.0,82.6,69.8,81.2,71.3,2024-01-20 19:53:36,Pass
546,546,30.7,16.3,88.6,84.3,88.8,78.1,2024-01-20 20:08:33,Pass
547,547,42.1,14.5,70.0,76.6,93.1,81.9,2024-01-20 20:48:39,Pass
548,548,36.8,14.7,37.9,69.6,49.5,34.6,2024-01-20 20:59:40,Defect
549,549,36.6,15.6,73.5,74.1,79.0,90.6,2024-01-20 22:34:02,Pass
550,550,35.0,16.5,70.3,47.9,70.7,87.7,2024-01-20 22:44:21,Defect
551,551,30.7,17.4,60.5,57.1,64.8,69.2,2024-01-21 02:28:20,Defect
552,552,32.7,19.6,77.5,73.7,80.3,80.5,2024-01-21 02:55:45,Pass
553,553,37.6,15.6,72.0,82.6,84.6,73.4,2024-01-21 03:23:52,Pass
554,554,35.3,13.9,85.0,79.4,85.9,80.4,2024-01-21 04:38:57,Pass
555,555,38.7,13.6,68.3,96.7,86.6,83.7,2024-01-21 05:28:55,Pass
556,556,40.5,15.7,89.2,84.5,85.8,87.5,2024-01-21 07:31:34,Pass
557,557,38.3,16.0,63.7,63.6,76.0,79.5,2024-01-21 08:39:40,Pass
558,558,39.2,16.9,82.3,76.6,89.0,78.5,2024-01-21 09:58:23,Pass
559,559,36.3,19.7,74.0,66.3,69.6,64.8,2024-01-21 10:07:23,Defect
560,560,38.1,16.9,56.1,69.1,52.4,74.4,2024-01-21 11:26:03,Defect
561,561,33.0,16.1,74.1,77.8,86.5,76.6,2024-01-21 12:43:12,Pass
562,562,26.7,17.5,74.0,71.6,73.9,67.3,2024-01-21 13:46:18,Pass
563,563,32.9,13.6,80.2,87.0,82.7,93.2,2024-01-21 14:20:21,Pass
564,564,39.7,16.4,78.2,69.7,76.1,92.0,2024-01-21 13:51:31,Pass
565,565,37.1,13.6,67.7,72.5,69.3,67.9,2024-01-21 14:48:49,Defect
566,566,33.0,18.1,97.5,89.1,85.3,73.1,2024-01-21 17:51:26,Pass
567,567,40.4,14.0,100.0,89.7,87.3,100.0,2024-01-21 18:07:26,Pass
568,568,34.6,17.5,72.2,73.9,78.8,70.8,2024-01-21 18:40:41,Pass
569,569,36.6,17.2,66.5,70.2,73.7,76.2,2024-01-21 18:47:19,Pass
570,570,39.8,18.2,75.9,80.3,71.1,91.8,2024-01-21 20:04:33,Pass
571,571,37.4,14.6,84.7,84.4,86.1,76.0,2024-01-21 20:23:38,Pass
572,572,40.8,15.9,64.8,45.7,51.7,51.5,2024-01-21 21:12:11,Defect
573,573,36.2,17.5,89.4,78.2,75.5,69.4,2024-01-22 00:13:52,Pass
574,574,26.8,16.5,100.0,100.0,78.5,92.6,2024-01-22 00:58:13,Pass
575,575,40.7,16.7,78.1,76.9,94.0,63.2,2024-01-22 02:43:32,Pass
576,576,37.6,17.1,64.4,85.9,76.1,73.7,2024-01-22 04:39:21,Pass
577,577,33.9,15.5,95.6,81.5,85.3,85.3,2024-01-22 06:42:52,Pass
578,578,31.1,14.6,75.6,82.1,73.5,84.2,2024-01-22 07:02:32,Pass
579,579,37.7,14.8,53.7,55.2,67.3,61.2,2024-01-22 08:56:55,Defect
580,580,28.9,15.9,99.8,71.1,85.7,92.4,2024-01-22 08:34:12,Pass
581,581,38.5,14.9,68.6,79.3,87.4,85.9,2024-01-22 11:39:27,Pass
582,582,34.4,15.6,87.6,69.7,85.2,75.9,2024-01-22 11:51:28,Pass
583,583,33.3,16.0,76.2,64.1,61.1,58.7,2024-01-22 13:48:58,Defect
584,584,36.3,18.3,84.0,89.8,92.4,88.4,2024-01-22 12:49:13,Pass
585,585,38.9,14.4,77.5,67.0,64.0,74.5,2024-01-22 13:20:25,Pass
586,586,39.0,14.9,76.1,63.7,76.2,70.1,2024-01-22 13:44:01,Pass
587,587,30.3,15.9,73.8,73.2,82.1,80.9,2024-01-22 17:09:35,Pass
588,588,37.0,14.5,76.6,72.7,62.6,74.7,2024-01-22 17:17:39,Pass
589,589,42.7,11.4,100.0,74.3,79.4,61.4,2024-01-22 16:42:33,Defect
590,590,34.1,15.1,86.6,90.0,72.4,75.1,2024-01-22 19:38:56,Pass
591,591,35.8,15.6,89.3,77.9,78.7,64.4,2024-01-22 20:27:40,Pass
592,592,28.5,16.3,78.3,53.4,80.7,80.2,2024-01-22 21:14:25,Defect
593,593,35.2,14.5,82.3,80.7,78.9,77.3,2024-01-22 21:42:34,Pass
594,594,30.4,18.5,91.4,92.1,83.4,94.7,2024-01-22 23:14:09,Pass
595,595,38.7,17.2,70.6,73.4,83.1,76.5,2024-01-22 23:18:47,Pass
596,596,45.4,14.3,76.2,58.7,80.7,87.6,2024-01-22 23:14:04,Defect
597,597,45.3,15.1,57.7,49.1,73.1,76.7,2024-01-23 01:13:12,Defect
598,598,32.8,15.0,79.1,84.3,89.6,79.6,2024-01-23 01:58:56,Pass
599,599,30.5,14.4,77.8,88.1,88.8,89.7,2024-01-23 02:07:00,Pass
600,600,38.5,17.7,70.4,50.1,70.4,63.9,2024-01-23 03:13:32,Defect
601,601,36.6,14.4,64.8,32.5,53.8,62.4,2024-01-23 06:53:23,Defect
602,602,34.6,16.2,82.2,81.0,71.3,68.8,2024-01-23 07:28:30,Pass
603,603,46.7,15.2,67.4,60.2,80.2,82.8,2024-01-23 07:34:18,Defect
604,604,30.4,15.7,74.1,76.3,74.6,74.6,2024-01-23 07:35:49,Pass
605,605,34.7,17.5,70.3,85.8,68.1,71.5,2024-01-23 08:47:22,Pass
606,606,36.2,16.5,67.0,76.8,78.5,69.1,2024-01-23 08:35:26,Pass
607,607,40.3,16.5,77.3,66.7,78.2,61.0,2024-01-23 09:21:43,Pass
608,608,30.7,16.5,100.0,85.8,81.2,92.4,2024-01-23 09:20:10,Pass
609,609,40.3,16.7,74.7,61.9,69.0,76.1,2024-01-23 11:14:35,Pass
610,610,36.6,14.4,83.8,79.2,75.4,67.5,2024-01-23 11:44:36,Pass
611,611,31.7,15.0,69.2,73.7,100.0,73.8,2024-01-23 12:13:00,Pass
612,612,34.9,16.6,77.8,87.0,87.4,80.0,2024-01-23 14:20:42,Pass
613,613,39.3,14.9,94.1,93.3,91.7,90.9,2024-01-23 15:09:40,Pass
614,614,43.8,15.5,90.6,90.2,74.9,85.9,2024-01-23 17:46:28,Pass
615,615,33.2,16.4,82.4,74.1,70.8,75.8,2024-01-23 19:47:08,Pass
616,616,43.7,17.7,88.9,53.3,75.7,64.0,2024-01-23 19:35:27,Defect
