MachineID,MachineType,Temperature_C,Vibration_mm_s,Voltage_V,Current_A,Power_Consumption_kWh,Runtime_Hours,Failure_Status,Predict_Failure_Prob,Current_Status,Alert_Reason_vs_Specs,Top_Risk_Factor
M01322,Type_04,83.38,9.67,243.3,45.37,9.935,51.7,1,0.9992756064690026,Failed,Temp 83.4C > Spec Max 81.6 | Vib 9.67 > Spec Max 7.97 | Volt 243.3 > Spec Max 238.4 | Curr 45.4 > Spec Max 36.1,Vibration_mm_s (9.7)
M03754,Type_24,83.45,12.56,239.0,56.36,12.123,581.5,1,0.9992756064690026,Failed,Temp 83.5C > Spec Max 80.6 | Vib 12.56 > Spec Max 9.83 | Volt 239.0 > Spec Max 231.0 | Curr 56.4 > Spec Max 49.6,Vibration_mm_s (12.6)
M03941,Type_02,84.26,8.25,248.1,44.53,9.943,303.8,1,0.9992756064690026,Failed,Temp 84.3C > Spec Max 80.2 | Vib 8.25 > Spec Max 5.39 | Volt 248.1 > Spec Max 234.2 | Curr 44.5 > Spec Max 39.0,Vibration_mm_s (8.2)
M04375,Type_04,85.15,10.68,245.6,39.9,8.819,513.2,1,0.9992756064690026,Failed,Temp 85.2C > Spec Max 81.6 | Vib 10.68 > Spec Max 7.97 | Volt 245.6 > Spec Max 238.4 | Curr 39.9 > Spec Max 36.1,Vibration_mm_s (10.7)
M09235,Type_24,85.45,11.26,241.0,53.5,11.604,433.0,1,0.9992756064690026,Failed,Temp 85.5C > Spec Max 80.6 | Vib 11.26 > Spec Max 9.83 | Volt 241.0 > Spec Max 231.0 | Curr 53.5 > Spec Max 49.6,Vibration_mm_s (11.3)
M09362,Type_04,82.81,10.6,248.7,43.61,9.761,133.6,1,0.9992756064690026,Failed,Temp 82.8C > Spec Max 81.6 | Vib 10.60 > Spec Max 7.97 | Volt 248.7 > Spec Max 238.4 | Curr 43.6 > Spec Max 36.1,Vibration_mm_s (10.6)
M05750,Type_02,82.95,7.37,240.6,42.28,9.155,817.7,1,0.99924813394153,Failed,Temp 83.0C > Spec Max 80.2 | Vib 7.37 > Spec Max 5.39 | Volt 240.6 > Spec Max 234.2 | Curr 42.3 > Spec Max 39.0,Vibration_mm_s (7.4)
M00009,Type_06,88.33,10.77,237.1,46.14,9.846,69.3,1,0.9992012779552715,Failed,Temp 88.3C > Spec Max 84.5 | Vib 10.77 > Spec Max 9.63 | Volt 237.1 > Spec Max 230.4 | Curr 46.1 > Spec Max 38.6,Vibration_mm_s (10.8)
M01441,Type_02,89.36,8.08,248.9,48.44,10.851,817.7,1,0.9992012779552715,Failed,Temp 89.4C > Spec Max 80.2 | Vib 8.08 > Spec Max 5.39 | Volt 248.9 > Spec Max 234.2 | Curr 48.4 > Spec Max 39.0,Vibration_mm_s (8.1)
M01524,Type_06,88.18,12.06,239.5,45.01,9.702,212.8,1,0.9992012779552715,Failed,Temp 88.2C > Spec Max 84.5 | Vib 12.06 > Spec Max 9.63 | Volt 239.5 > Spec Max 230.4 | Curr 45.0 > Spec Max 38.6,Vibration_mm_s (12.1)
M02407,Type_24,88.62,10.78,234.0,53.39,11.244,117.0,1,0.9992012779552715,Failed,Temp 88.6C > Spec Max 80.6 | Vib 10.78 > Spec Max 9.83 | Volt 234.0 > Spec Max 231.0 | Curr 53.4 > Spec Max 49.6,Temperature_C (88.6)
M03309,Type_23,98.27,12.37,250.6,54.98,12.4,61.8,1,0.9992012779552715,Failed,Temp 98.3C > Spec Max 94.8 | Vib 12.37 > Spec Max 9.94 | Volt 250.6 > Spec Max 236.1 | Curr 55.0 > Spec Max 45.6,Vibration_mm_s (12.4)
M05213,Type_24,88.86,10.82,235.6,57.09,12.105,797.3,1,0.9992012779552715,Failed,Temp 88.9C > Spec Max 80.6 | Vib 10.82 > Spec Max 9.83 | Volt 235.6 > Spec Max 231.0 | Curr 57.1 > Spec Max 49.6,Temperature_C (88.9)
M07026,Type_03,87.38,9.12,239.1,52.44,11.285,217.3,1,0.9992012779552715,Failed,Temp 87.4C > Spec Max 80.1 | Vib 9.12 > Spec Max 8.42 | Volt 239.1 > Spec Max 235.0 | Curr 52.4 > Spec Max 49.0,Temperature_C (87.4)
M07413,Type_11,95.85,7.95,236.5,55.56,11.826,769.0,1,0.9992012779552715,Failed,Temp 95.8C > Spec Max 94.4 | Vib 7.95 > Spec Max 6.41 | Volt 236.5 > Spec Max 232.6 | Curr 55.6 > Spec Max 47.6,Vibration_mm_s (8.0)
M08876,Type_03,88.83,9.65,244.7,55.24,12.166,289.5,1,0.9992012779552715,Failed,Temp 88.8C > Spec Max 80.1 | Vib 9.65 > Spec Max 8.42 | Volt 244.7 > Spec Max 235.0 | Curr 55.2 > Spec Max 49.0,Vibration_mm_s (9.7)
M09414,Type_24,87.96,11.55,236.8,57.06,12.161,791.7,1,0.9992012779552715,Failed,Temp 88.0C > Spec Max 80.6 | Vib 11.55 > Spec Max 9.83 | Volt 236.8 > Spec Max 231.0 | Curr 57.1 > Spec Max 49.6,Vibration_mm_s (11.6)
M01560,Type_24,90.11,12.21,236.6,57.51,12.246,287.1,1,0.9989918538715018,Failed,Temp 90.1C > Spec Max 80.6 | Vib 12.21 > Spec Max 9.83 | Volt 236.6 > Spec Max 231.0 | Curr 57.5 > Spec Max 49.6,Vibration_mm_s (12.2)
M02397,Type_04,89.97,9.39,252.3,43.76,9.937,460.5,1,0.9989918538715018,Failed,Temp 90.0C > Spec Max 81.6 | Vib 9.39 > Spec Max 7.97 | Volt 252.3 > Spec Max 238.4 | Curr 43.8 > Spec Max 36.1,Vibration_mm_s (9.4)
M04218,Type_24,90.49,10.4,235.9,58.2,12.356,309.9,1,0.9989918538715018,Failed,Temp 90.5C > Spec Max 80.6 | Vib 10.40 > Spec Max 9.83 | Volt 235.9 > Spec Max 231.0 | Curr 58.2 > Spec Max 49.6,Temperature_C (90.5)
M04530,Type_06,92.01,11.12,235.9,43.43,9.221,306.4,1,0.9989918538715018,Failed,Temp 92.0C > Spec Max 84.5 | Vib 11.12 > Spec Max 9.63 | Volt 235.9 > Spec Max 230.4 | Curr 43.4 > Spec Max 38.6,Vibration_mm_s (11.1)
M09666,Type_06,90.76,10.65,235.3,40.97,8.676,166.4,1,0.9989918538715018,Failed,Temp 90.8C > Spec Max 84.5 | Vib 10.65 > Spec Max 9.63 | Volt 235.3 > Spec Max 230.4 | Curr 41.0 > Spec Max 38.6,Vibration_mm_s (10.7)
M05539,Type_06,93.26,10.74,233.6,48.39,10.174,132.3,1,0.9972527234367192,Failed,Temp 93.3C > Spec Max 84.5 | Vib 10.74 > Spec Max 9.63 | Volt 233.6 > Spec Max 230.4 | Curr 48.4 > Spec Max 38.6,Vibration_mm_s (10.7)
M01807,Type_01,113.31,5.63,240.4,54.56,11.805,624.9,1,0.99,Failed,Temp 113.3C > Spec Max 109.1 | Vib 5.63 > Spec Max 4.94 | Volt 240.4 > Spec Max 231.3 | Curr 54.6 > Spec Max 49.6,Vibration_mm_s (5.6)
M03009,Type_21,85.6,11.45,245.8,46.79,10.351,385.9,1,0.9898113207547169,Failed,Temp 85.6C > Spec Max 83.8 | Vib 11.45 > Spec Max 8.67 | Volt 245.8 > Spec Max 230.9 | Curr 46.8 > Spec Max 39.9,Vibration_mm_s (11.4)
M02946,Type_14,117.1,10.0,238.1,54.97,11.78,948.9,1,0.9897916666666666,Failed,Temp 117.1C > Spec Max 115.0 | Vib 10.00 > Spec Max 7.33 | Volt 238.1 > Spec Max 230.1 | Curr 55.0 > Spec Max 45.5,Vibration_mm_s (10.0)
M01207,Type_11,97.95,7.78,243.0,51.01,11.156,80.7,1,0.9892012779552715,Failed,Temp 98.0C > Spec Max 94.4 | Vib 7.78 > Spec Max 6.41 | Volt 243.0 > Spec Max 232.6 | Curr 51.0 > Spec Max 47.6,Vibration_mm_s (7.8)
M08414,Type_21,89.43,11.29,244.9,46.03,10.145,357.5,1,0.9892012779552715,Failed,Temp 89.4C > Spec Max 83.8 | Vib 11.29 > Spec Max 8.67 | Volt 244.9 > Spec Max 230.9 | Curr 46.0 > Spec Max 39.9,Vibration_mm_s (11.3)
M06659,Type_02,85.72,8.38,245.8,41.59,9.201,913.8,1,0.9794642857142857,Failed,Temp 85.7C > Spec Max 80.2 | Vib 8.38 > Spec Max 5.39 | Volt 245.8 > Spec Max 234.2 | Curr 41.6 > Spec Max 39.0,Vibration_mm_s (8.4)
M01739,Type_03,83.64,1.67,223.7,51.5,10.368,512.2,1,0.9771214881496029,Failed,Temp 83.6C > Spec Max 80.1 | Curr 51.5 > Spec Max 49.0,Temperature_C (83.6)
M09683,Type_06,86.71,12.32,233.3,47.41,9.955,800.8,1,0.9765942028985508,Failed,Temp 86.7C > Spec Max 84.5 | Vib 12.32 > Spec Max 9.63 | Volt 233.3 > Spec Max 230.4 | Curr 47.4 > Spec Max 38.6,Vibration_mm_s (12.3)
M00041,Type_03,87.72,0.83,220.5,4.2,0.833,888.3,1,0.9762561782230444,Failed,Temp 87.7C > Spec Max 80.1 | Curr 4.2 < Spec Min 6.2,Temperature_C (87.7)
M06572,Type_02,65.94,1.33,235.2,5.88,1.245,498.8,1,0.975893850093011,Failed,Volt 235.2 > Spec Max 234.2 | Curr 5.9 < Spec Min 9.4,Temperature_C (65.9)
M01221,Type_14,90.67,1.65,215.7,3.75,0.728,186.6,1,0.9745938557909619,Failed,Curr 3.8 < Spec Min 7.2,Temperature_C (90.7)
M05622,Type_09,58.68,7.2,212.9,7.79,1.493,351.0,1,0.9742312192012876,Failed,Vib 7.20 > Spec Max 4.56 | Curr 7.8 < Spec Min 9.1,Vibration_mm_s (7.2)
M05802,Type_18,67.98,0.92,222.5,6.63,1.328,747.9,1,0.9731174667288355,Failed,Curr 6.6 < Spec Min 9.8,Temperature_C (68.0)
M02162,Type_07,69.06,4.98,220.8,7.42,1.475,824.8,1,0.9720006156742329,Failed,Curr 7.4 < Spec Min 9.3,Temperature_C (69.1)
M04137,Type_01,99.49,1.4,212.7,4.08,0.781,947.4,1,0.9712809575448788,Failed,Curr 4.1 < Spec Min 6.3,Temperature_C (99.5)
M02262,Type_03,87.33,1.89,219.7,5.93,1.173,540.9,1,0.9712699591837959,Failed,Temp 87.3C > Spec Max 80.1 | Curr 5.9 < Spec Min 6.2,Temperature_C (87.3)
M08132,Type_23,56.97,2.5,248.0,6.14,1.37,915.1,1,0.9709013186955338,Failed,Volt 248.0 > Spec Max 236.1 | Curr 6.1 < Spec Min 7.0,Temperature_C (57.0)
M01562,Type_18,57.61,2.58,224.0,6.7,1.351,625.6,1,0.9695822469441505,Failed,Curr 6.7 < Spec Min 9.8,Vibration_mm_s (2.6)
M00287,Type_03,84.54,0.23,220.9,3.94,0.783,320.3,1,0.9694233099674315,Failed,Temp 84.5C > Spec Max 80.1 | Curr 3.9 < Spec Min 6.2,Temperature_C (84.5)
M01400,Type_21,73.15,2.23,222.4,6.57,1.315,637.5,1,0.9688041360152756,Failed,Curr 6.6 < Spec Min 9.7,Temperature_C (73.2)
M05366,Type_20,90.84,2.38,215.8,3.66,0.711,157.8,1,0.9681871938728664,Failed,Curr 3.7 < Spec Min 5.2,Temperature_C (90.8)
M02843,Type_17,75.92,1.89,225.0,5.89,1.193,351.9,1,0.9678665226403034,Failed,Curr 5.9 < Spec Min 9.3,Temperature_C (75.9)
M04952,Type_18,69.42,2.78,219.9,7.52,1.488,506.9,1,0.9668243099288663,Failed,Curr 7.5 < Spec Min 9.8,Vibration_mm_s (2.8)
M05506,Type_11,65.82,2.68,211.1,6.39,1.214,969.2,1,0.9664703183814448,Failed,Curr 6.4 < Spec Min 8.5,Temperature_C (65.8)
M00775,Type_17,72.13,1.25,226.1,6.3,1.282,378.8,1,0.9632033389200397,Failed,Curr 6.3 < Spec Min 9.3,Temperature_C (72.1)
M09193,Type_21,51.01,2.07,224.0,6.83,1.377,100.8,1,0.9629789753389284,Failed,Curr 6.8 < Spec Min 9.7,Temperature_C (51.0)
M00582,Type_12,69.48,2.38,215.7,2.54,0.493,503.6,1,0.9616850956793773,Failed,Curr 2.5 < Spec Min 6.1,Temperature_C (69.5)
M01228,Type_14,65.24,2.38,217.2,3.64,0.712,523.4,1,0.9616372584686146,Failed,Curr 3.6 < Spec Min 7.2,Temperature_C (65.2)
M05050,Type_02,65.59,2.25,215.7,5.55,1.077,572.7,1,0.9614123384315256,Failed,Curr 5.5 < Spec Min 9.4,Temperature_C (65.6)
M01759,Type_11,72.54,3.65,219.7,4.96,0.981,245.0,1,0.9609772868922891,Failed,Curr 5.0 < Spec Min 8.5,Temperature_C (72.5)
M01347,Type_02,66.6,1.76,220.2,2.95,0.585,129.8,1,0.9607561410385635,Failed,Curr 3.0 < Spec Min 9.4,Temperature_C (66.6)
M00625,Type_21,69.38,2.33,217.4,6.38,1.248,379.2,1,0.9606691680753532,Failed,Curr 6.4 < Spec Min 9.7,Temperature_C (69.4)
M04912,Type_17,80.77,3.72,226.0,5.89,1.198,742.4,1,0.9606106821609177,Failed,Curr 5.9 < Spec Min 9.3,Temperature_C (80.8)
M04052,Type_11,63.97,1.93,215.2,5.09,0.986,563.1,1,0.9605551744024813,Failed,Curr 5.1 < Spec Min 8.5,Temperature_C (64.0)
M06539,Type_05,73.23,1.64,226.9,5.68,1.16,143.2,1,0.9604809112590281,Failed,Curr 5.7 < Spec Min 9.4,Temperature_C (73.2)
M08593,Type_11,72.01,4.23,215.7,6.94,1.347,673.6,1,0.9598677016122525,Failed,Curr 6.9 < Spec Min 8.5,Temperature_C (72.0)
M04427,Type_19,80.43,3.33,220.5,6.05,1.201,653.1,1,0.9597997558500644,Failed,Curr 6.0 < Spec Min 8.5,Temperature_C (80.4)
M06693,Type_20,47.69,2.33,221.1,2.49,0.495,943.9,1,0.9587270637906851,Failed,Curr 2.5 < Spec Min 5.2,Temperature_C (47.7)
M03703,Type_14,53.79,1.94,213.8,5.64,1.085,850.6,1,0.9584485398382738,Failed,Curr 5.6 < Spec Min 7.2,Temperature_C (53.8)
M03280,Type_11,66.51,1.24,219.2,5.47,1.079,323.0,1,0.958429128936949,Failed,Curr 5.5 < Spec Min 8.5,Temperature_C (66.5)
M07890,Type_03,57.9,2.61,221.6,4.68,0.933,974.8,1,0.9580268591098613,Failed,Curr 4.7 < Spec Min 6.2,Temperature_C (57.9)
M09788,Type_03,82.11,0.61,217.1,53.5,10.453,720.7,1,0.9579927398994645,Failed,Temp 82.1C > Spec Max 80.1 | Curr 53.5 > Spec Max 49.0,Temperature_C (82.1)
M08620,Type_07,75.16,2.53,221.4,5.36,1.068,733.9,1,0.9579811367642335,Failed,Curr 5.4 < Spec Min 9.3,Temperature_C (75.2)
M02777,Type_05,61.02,1.15,222.2,5.85,1.17,314.3,1,0.9577520698873591,Failed,Curr 5.8 < Spec Min 9.4,Temperature_C (61.0)
M00342,Type_03,57.19,1.52,221.2,3.31,0.659,973.8,1,0.9577367015352578,Failed,Curr 3.3 < Spec Min 6.2,Temperature_C (57.2)
M03924,Type_12,70.1,0.7,219.6,3.66,0.723,719.3,1,0.9576105790424583,Failed,Curr 3.7 < Spec Min 6.1,Temperature_C (70.1)
M03906,Type_23,75.25,3.95,221.1,3.64,0.724,973.7,1,0.9573530251269098,Failed,Curr 3.6 < Spec Min 7.0,Temperature_C (75.2)
M07255,Type_02,73.47,2.73,224.1,6.84,1.38,898.2,1,0.9570710767463333,Failed,Curr 6.8 < Spec Min 9.4,Temperature_C (73.5)
M02586,Type_11,74.31,1.26,219.9,4.7,0.93,496.2,1,0.9570472878208269,Failed,Curr 4.7 < Spec Min 8.5,Temperature_C (74.3)
M09256,Type_20,68.47,2.67,213.0,2.86,0.548,110.0,1,0.956674383779972,Failed,Curr 2.9 < Spec Min 5.2,Temperature_C (68.5)
M04916,Type_12,54.74,1.98,211.9,4.42,0.843,522.3,1,0.9565699968941687,Failed,Curr 4.4 < Spec Min 6.1,Temperature_C (54.7)
M00535,Type_16,69.43,3.5,216.5,4.06,0.791,113.4,1,0.9565325213019594,Failed,Curr 4.1 < Spec Min 8.0,Temperature_C (69.4)
M00142,Type_16,72.41,3.61,218.2,4.94,0.97,201.8,1,0.9563007864565374,Failed,Curr 4.9 < Spec Min 8.0,Temperature_C (72.4)
M08444,Type_16,65.74,2.54,216.8,6.05,1.18,303.2,1,0.9559010953066281,Failed,Curr 6.0 < Spec Min 8.0,Temperature_C (65.7)
M04296,Type_21,72.96,0.1,210.2,7.68,1.453,74.9,1,0.9555763560116671,Failed,Curr 7.7 < Spec Min 9.7,Temperature_C (73.0)
M05522,Type_13,67.81,3.04,211.8,5.45,1.039,827.7,1,0.9552187466697345,Failed,Curr 5.5 < Spec Min 7.4,Temperature_C (67.8)
M09305,Type_08,72.01,3.76,212.9,5.55,1.063,389.2,1,0.9551457274599757,Failed,Curr 5.5 < Spec Min 9.9,Temperature_C (72.0)
M04404,Type_23,52.62,2.93,218.7,3.79,0.746,967.7,1,0.9551330540496185,Failed,Curr 3.8 < Spec Min 7.0,Temperature_C (52.6)
M00541,Type_11,69.57,0.32,215.2,6.29,1.218,429.5,1,0.9546966750547806,Failed,Curr 6.3 < Spec Min 8.5,Temperature_C (69.6)
M03861,Type_18,65.63,2.98,250.0,8.22,1.849,620.4,1,0.9546440517993605,Failed,Volt 250.0 > Spec Max 238.6 | Curr 8.2 < Spec Min 9.8,Vibration_mm_s (3.0)
M04486,Type_21,60.66,4.24,227.2,6.64,1.358,427.2,1,0.9543153037802855,Failed,Curr 6.6 < Spec Min 9.7,Temperature_C (60.7)
M03290,Type_07,58.59,4.28,219.7,6.1,1.206,685.0,1,0.9538162116584107,Failed,Curr 6.1 < Spec Min 9.3,Temperature_C (58.6)
M05447,Type_12,66.8,2.11,222.5,4.07,0.815,526.3,1,0.953186758980593,Failed,Curr 4.1 < Spec Min 6.1,Temperature_C (66.8)
M04726,Type_22,73.84,1.85,217.4,3.06,0.599,589.8,1,0.9528990689118046,Failed,Curr 3.1 < Spec Min 6.5,Temperature_C (73.8)
M06139,Type_22,79.94,1.63,218.2,2.84,0.558,798.6,1,0.9528075366880994,Failed,Curr 2.8 < Spec Min 6.5,Temperature_C (79.9)
M06028,Type_09,62.12,2.62,231.2,5.54,1.153,369.8,1,0.9523907280455143,Failed,Curr 5.5 < Spec Min 9.1,Vibration_mm_s (2.6)
M00904,Type_19,67.03,2.14,216.4,5.49,1.069,600.1,1,0.9523105896080573,Failed,Curr 5.5 < Spec Min 8.5,Temperature_C (67.0)
M06483,Type_07,71.14,2.53,226.3,6.18,1.259,152.9,1,0.9522367871023711,Failed,Curr 6.2 < Spec Min 9.3,Temperature_C (71.1)
M03178,Type_02,66.29,3.5,216.1,7.3,1.42,565.0,1,0.9522030366124903,Failed,Curr 7.3 < Spec Min 9.4,Temperature_C (66.3)
M05074,Type_14,54.95,1.8,222.9,4.16,0.835,695.1,1,0.9521210749376828,Failed,Curr 4.2 < Spec Min 7.2,Temperature_C (55.0)
M01384,Type_23,58.93,2.79,221.8,5.99,1.196,526.7,1,0.9519644688298751,Failed,Curr 6.0 < Spec Min 7.0,Temperature_C (58.9)
M08432,Type_10,48.62,1.96,221.4,2.9,0.578,456.8,1,0.9518191335929612,Failed,Curr 2.9 < Spec Min 6.2,Vibration_mm_s (2.0)
M08107,Type_22,63.73,1.33,210.5,4.53,0.858,323.3,1,0.9517557661471899,Failed,Curr 4.5 < Spec Min 6.5,Temperature_C (63.7)
M09108,Type_22,76.8,1.4,212.6,3.41,0.652,588.6,1,0.951741504407218,Failed,Curr 3.4 < Spec Min 6.5,Temperature_C (76.8)
M01590,Type_13,68.86,0.64,212.3,5.26,1.005,306.2,1,0.9514742268469919,Failed,Curr 5.3 < Spec Min 7.4,Temperature_C (68.9)
M05472,Type_12,63.36,2.52,226.8,2.65,0.541,829.3,1,0.951407903577425,Failed,Curr 2.6 < Spec Min 6.1,Temperature_C (63.4)
M02422,Type_04,78.68,2.11,216.6,1.34,0.261,567.1,1,0.9511136763099988,Failed,Curr 1.3 < Spec Min 5.3,Temperature_C (78.7)
M05090,Type_22,68.66,2.76,222.5,4.47,0.895,61.1,1,0.9510796115963739,Failed,Curr 4.5 < Spec Min 6.5,Temperature_C (68.7)
M07892,Type_04,61.22,3.04,223.7,2.73,0.55,386.1,1,0.9510084080307409,Failed,Curr 2.7 < Spec Min 5.3,Temperature_C (61.2)
M05761,Type_22,57.2,1.94,218.7,2.77,0.545,718.1,1,0.9506479732509046,Failed,Curr 2.8 < Spec Min 6.5,Temperature_C (57.2)
M05933,Type_13,72.34,3.05,211.1,7.02,1.334,774.5,1,0.9506462856523971,Failed,Curr 7.0 < Spec Min 7.4,Temperature_C (72.3)
M09814,Type_07,59.76,2.2,231.0,6.54,1.36,732.4,1,0.9506460942667262,Failed,Curr 6.5 < Spec Min 9.3,Temperature_C (59.8)
M09611,Type_04,74.27,2.52,222.0,1.39,0.278,63.5,1,0.9505483765509717,Failed,Curr 1.4 < Spec Min 5.3,Temperature_C (74.3)
M05555,Type_10,58.0,1.34,226.3,2.68,0.546,228.3,1,0.9504539724955694,Failed,Curr 2.7 < Spec Min 6.2,Temperature_C (58.0)
M01552,Type_18,61.24,2.78,225.7,7.9,1.605,84.8,1,0.9503539207459165,Failed,Curr 7.9 < Spec Min 9.8,Vibration_mm_s (2.8)
M02428,Type_23,60.75,4.16,226.0,4.14,0.842,414.0,1,0.9501090318594271,Failed,Curr 4.1 < Spec Min 7.0,Temperature_C (60.8)
M09976,Type_12,72.48,1.08,223.2,4.83,0.97,345.2,1,0.9500313373864852,Failed,Curr 4.8 < Spec Min 6.1,Temperature_C (72.5)
M02510,Type_25,72.23,1.89,222.7,5.33,1.068,993.7,1,0.9498958902782911,Failed,Curr 5.3 < Spec Min 8.7,Temperature_C (72.2)
M04347,Type_22,69.54,0.98,219.4,3.18,0.628,787.3,1,0.9497562168119107,Failed,Curr 3.2 < Spec Min 6.5,Temperature_C (69.5)
M05778,Type_22,63.23,1.11,218.1,4.83,0.948,883.5,1,0.9496895162994673,Failed,Curr 4.8 < Spec Min 6.5,Temperature_C (63.2)
M04009,Type_18,61.98,1.5,219.7,8.2,1.621,854.5,1,0.9496771361273951,Failed,Curr 8.2 < Spec Min 9.8,Temperature_C (62.0)
M07114,Type_05,61.05,2.32,216.2,7.45,1.45,576.8,1,0.9494875378719353,Failed,Curr 7.5 < Spec Min 9.4,Temperature_C (61.0)
M05824,Type_20,78.64,0.87,219.1,3.63,0.716,583.7,1,0.9494616665952615,Failed,Curr 3.6 < Spec Min 5.2,Temperature_C (78.6)
M03830,Type_03,79.32,0.95,212.3,4.02,0.768,797.5,1,0.9492932211710498,Failed,Curr 4.0 < Spec Min 6.2,Temperature_C (79.3)
M04936,Type_19,64.16,3.41,221.0,7.27,1.446,673.2,1,0.9492656119097644,Failed,Curr 7.3 < Spec Min 8.5,Temperature_C (64.2)
M03504,Type_13,71.13,1.69,222.4,4.83,0.967,136.8,1,0.9490975184992382,Failed,Curr 4.8 < Spec Min 7.4,Temperature_C (71.1)
M08762,Type_13,62.26,1.15,216.3,5.37,1.045,67.8,1,0.9489464561350658,Failed,Curr 5.4 < Spec Min 7.4,Temperature_C (62.3)
M04732,Type_11,76.19,2.57,239.2,7.54,1.623,120.9,1,0.948753702678141,Failed,Volt 239.2 > Spec Max 232.6 | Curr 7.5 < Spec Min 8.5,Temperature_C (76.2)
M00610,Type_05,71.61,2.73,227.7,7.08,1.451,463.1,1,0.9487495205618258,Failed,Curr 7.1 < Spec Min 9.4,Temperature_C (71.6)
M07429,Type_13,60.96,0.7,219.4,4.32,0.853,858.7,1,0.9486953488385775,Failed,Curr 4.3 < Spec Min 7.4,Temperature_C (61.0)
M06314,Type_10,69.41,3.08,226.9,3.25,0.664,304.7,1,0.9486638403287886,Failed,Curr 3.2 < Spec Min 6.2,Vibration_mm_s (3.1)
M07831,Type_22,67.54,2.41,214.9,3.45,0.667,858.5,1,0.9483902391425633,Failed,Curr 3.5 < Spec Min 6.5,Temperature_C (67.5)
M07601,Type_13,58.54,1.6,221.1,5.59,1.112,151.4,1,0.9482064118129655,Failed,Curr 5.6 < Spec Min 7.4,Temperature_C (58.5)
M04116,Type_05,80.03,2.42,219.4,6.26,1.236,441.1,1,0.9478173732042683,Failed,Curr 6.3 < Spec Min 9.4,Temperature_C (80.0)
M06793,Type_16,59.41,2.57,226.2,6.96,1.417,555.4,1,0.9474436540876394,Failed,Curr 7.0 < Spec Min 8.0,Temperature_C (59.4)
M09205,Type_11,54.45,0.79,208.4,6.16,1.155,180.1,1,0.9468451118360269,Failed,Curr 6.2 < Spec Min 8.5,Temperature_C (54.5)
M02839,Type_02,61.88,1.3,219.0,6.37,1.256,402.3,1,0.9466385464731606,Failed,Curr 6.4 < Spec Min 9.4,Temperature_C (61.9)
M09428,Type_04,73.6,1.86,223.4,1.36,0.273,635.7,1,0.9466175376486251,Failed,Curr 1.4 < Spec Min 5.3,Temperature_C (73.6)
M05491,Type_21,65.26,2.93,222.3,7.52,1.505,689.8,1,0.9464812167055874,Failed,Curr 7.5 < Spec Min 9.7,Temperature_C (65.3)
M03632,Type_03,61.69,0.75,225.2,2.41,0.488,703.6,1,0.946271632017243,Failed,Curr 2.4 < Spec Min 6.2,Temperature_C (61.7)
M09840,Type_25,72.0,2.66,217.5,7.41,1.451,686.9,1,0.9461458726150965,Failed,Curr 7.4 < Spec Min 8.7,Temperature_C (72.0)
M08271,Type_13,47.74,2.74,205.0,42.85,7.906,737.4,1,0.9459775592901886,Failed,Curr 42.9 > Spec Max 40.5,Vibration_mm_s (2.7)
M06715,Type_01,65.07,2.66,212.3,4.85,0.927,70.2,1,0.9459051248601685,Failed,Curr 4.8 < Spec Min 6.3,Temperature_C (65.1)
M07264,Type_16,71.74,1.81,222.5,6.53,1.308,931.5,1,0.9458697951796808,Failed,Curr 6.5 < Spec Min 8.0,Temperature_C (71.7)
M08423,Type_11,70.79,1.73,220.8,6.82,1.355,762.8,1,0.9452101929936094,Failed,Curr 6.8 < Spec Min 8.5,Temperature_C (70.8)
M01526,Type_23,56.63,1.31,223.8,4.46,0.898,831.4,1,0.9450047518236759,Failed,Curr 4.5 < Spec Min 7.0,Temperature_C (56.6)
M03758,Type_18,79.84,0.4,221.8,8.12,1.621,425.7,1,0.9449273355315042,Failed,Curr 8.1 < Spec Min 9.8,Temperature_C (79.8)
M04943,Type_06,50.01,1.18,221.2,5.12,1.019,456.7,1,0.9448937995893403,Failed,Curr 5.1 < Spec Min 6.8,Temperature_C (50.0)
M03087,Type_24,66.98,2.53,221.6,2.93,0.584,608.3,1,0.9447063766646537,Failed,Curr 2.9 < Spec Min 6.3,Temperature_C (67.0)
M02035,Type_21,62.34,2.11,224.7,7.94,1.606,65.5,1,0.9446980317631217,Failed,Curr 7.9 < Spec Min 9.7,Temperature_C (62.3)
M08869,Type_24,67.13,1.28,214.3,3.68,0.71,786.9,1,0.9445194190203398,Failed,Curr 3.7 < Spec Min 6.3,Temperature_C (67.1)
M03662,Type_21,64.75,1.88,215.8,8.12,1.577,472.2,1,0.9440092409145161,Failed,Curr 8.1 < Spec Min 9.7,Temperature_C (64.8)
M03143,Type_22,68.09,0.67,216.5,4.88,0.951,341.7,1,0.9439303291764033,Failed,Curr 4.9 < Spec Min 6.5,Temperature_C (68.1)
M04014,Type_19,63.26,2.84,216.0,7.14,1.388,828.9,1,0.9436064025948272,Failed,Curr 7.1 < Spec Min 8.5,Temperature_C (63.3)
M09799,Type_16,63.91,1.86,222.7,7.12,1.427,391.3,1,0.9427953557159182,Failed,Curr 7.1 < Spec Min 8.0,Temperature_C (63.9)
M04382,Type_11,56.41,4.01,215.6,7.19,1.395,302.8,1,0.942207373418308,Failed,Curr 7.2 < Spec Min 8.5,Vibration_mm_s (4.0)
